name_norm,trailer_link,video_id,sentiment_scores,favorability,rating,genre,year,votes
the judge,https://www.youtube.com/watch?v=ZBvK6ni97W8,ZBvK6ni97W8,"{'positive': 118, 'neutral': 98, 'negative': 35}",0.7712418300653595,R,Crime,2014,183000.0
annie,https://www.youtube.com/watch?v=nasLuiP-1E0,nasLuiP-1E0,"{'positive': 112, 'neutral': 80, 'negative': 56}",0.6666666666666666,PG,Comedy,1982,41000.0
godzilla,https://www.youtube.com/watch?v=vIu85WQTPRc,vIu85WQTPRc,"{'positive': 101, 'neutral': 97, 'negative': 52}",0.6601307189542484,PG-13,Action,1998,186000.0
the giver,https://www.youtube.com/watch?v=uxFJvlWqphM,uxFJvlWqphM,"{'positive': 106, 'neutral': 94, 'negative': 50}",0.6794871794871795,PG-13,Drama,2014,114000.0
300 rise of an empire,https://www.youtube.com/watch?v=2zqy21Z29ps,2zqy21Z29ps,"{'positive': 98, 'neutral': 104, 'negative': 48}",0.6712328767123288,R,Action,2014,286000.0
american sniper,https://www.youtube.com/watch?v=99k3u9ay1gs,99k3u9ay1gs,"{'positive': 79, 'neutral': 94, 'negative': 78}",0.5031847133757962,R,Action,2014,451000.0
love rosie,https://www.youtube.com/watch?v=5zL3YJKygd4,5zL3YJKygd4,"{'positive': 129, 'neutral': 76, 'negative': 45}",0.7413793103448276,R,Comedy,2014,127000.0
the amazing spiderman 2,https://www.youtube.com/watch?v=nbp3Ra3Yp74,nbp3Ra3Yp74,"{'positive': 137, 'neutral': 78, 'negative': 36}",0.791907514450867,PG-13,Action,2014,427000.0
maleficent,https://www.youtube.com/watch?v=w-XO4XiRop0,w-XO4XiRop0,"{'positive': 112, 'neutral': 107, 'negative': 32}",0.7777777777777778,PG,Action,2014,353000.0
into the woods,https://www.youtube.com/watch?v=2Byk9Is3TjY,2Byk9Is3TjY,"{'positive': 116, 'neutral': 77, 'negative': 57}",0.6705202312138728,PG,Adventure,2014,135000.0
unbroken,https://www.youtube.com/watch?v=XrjJbl7kRrI,XrjJbl7kRrI,"{'positive': 118, 'neutral': 77, 'negative': 55}",0.6820809248554913,PG-13,Action,2014,155000.0
the hunger games mockingjay part 1,https://www.youtube.com/watch?v=3PkkHsuMrho,3PkkHsuMrho,"{'positive': 86, 'neutral': 114, 'negative': 50}",0.6323529411764706,PG-13,Action,2014,424000.0
tusk,https://www.youtube.com/watch?v=BCQJnOn0ru0,BCQJnOn0ru0,"{'positive': 68, 'neutral': 106, 'negative': 77}",0.4689655172413793,R,Comedy,2014,48000.0
night at the museum secret of the tomb,https://www.youtube.com/watch?v=KMKk7Dn__-Y,KMKk7Dn__-Y,"{'positive': 86, 'neutral': 124, 'negative': 38}",0.6935483870967742,PG,Adventure,2014,111000.0
the fault in our stars,https://www.youtube.com/watch?v=9ItBvH5J6ss,9ItBvH5J6ss,"{'positive': 96, 'neutral': 102, 'negative': 52}",0.6486486486486487,PG-13,Drama,2014,352000.0
as above so below,https://www.youtube.com/watch?v=Fq358xHbzN4,Fq358xHbzN4,"{'positive': 101, 'neutral': 87, 'negative': 62}",0.6196319018404908,R,Horror,2014,83000.0
annabelle,https://www.youtube.com/watch?v=paFgQNPGlsg,paFgQNPGlsg,"{'positive': 65, 'neutral': 144, 'negative': 41}",0.6132075471698113,R,Horror,2014,147000.0
boyhood,https://www.youtube.com/watch?v=Y0oX0xiwOv8,Y0oX0xiwOv8,"{'positive': 139, 'neutral': 68, 'negative': 43}",0.7637362637362637,R,Drama,2014,341000.0
the theory of everything,https://www.youtube.com/watch?v=Salz7uGp72c,Salz7uGp72c,"{'positive': 84, 'neutral': 117, 'negative': 49}",0.631578947368421,PG-13,Biography,2014,417000.0
the expendables 3,https://www.youtube.com/watch?v=4xD0junWlFc,4xD0junWlFc,"{'positive': 95, 'neutral': 100, 'negative': 55}",0.6333333333333333,PG-13,Action,2014,173000.0
the interview,https://www.youtube.com/watch?v=frsvWVEHowg,frsvWVEHowg,"{'positive': 89, 'neutral': 105, 'negative': 56}",0.6137931034482759,R,Action,2014,313000.0
the drop,https://www.youtube.com/watch?v=Iy_ogNiryZ8,Iy_ogNiryZ8,"{'positive': 133, 'neutral': 75, 'negative': 42}",0.76,R,Crime,2014,146000.0
transformers age of extinction,https://www.youtube.com/watch?v=T9bQCAWahLk,T9bQCAWahLk,"{'positive': 90, 'neutral': 68, 'negative': 38}",0.703125,PG-13,Action,2014,302000.0
inherent vice,https://www.youtube.com/watch?v=wZfs22E7JmI,wZfs22E7JmI,"{'positive': 135, 'neutral': 84, 'negative': 31}",0.8132530120481928,R,Comedy,2014,97000.0
neighbors,https://www.youtube.com/watch?v=KrAf5ALLxGI,KrAf5ALLxGI,"{'positive': 80, 'neutral': 83, 'negative': 43}",0.6504065040650406,R,Comedy,1981,7600.0
the babadook,https://www.youtube.com/watch?v=k5WQZzDRVtw,k5WQZzDRVtw,"{'positive': 85, 'neutral': 82, 'negative': 84}",0.5029585798816568,Not Rated,Drama,2014,203000.0
sex tape,https://www.youtube.com/watch?v=sxl4aOyHSwo,sxl4aOyHSwo,"{'positive': 82, 'neutral': 106, 'negative': 61}",0.5734265734265734,R,Comedy,2014,109000.0
the other woman,https://www.youtube.com/watch?v=BlHMHLuJWbo,BlHMHLuJWbo,"{'positive': 96, 'neutral': 112, 'negative': 42}",0.6956521739130435,PG-13,Comedy,2014,133000.0
wild tales,https://www.youtube.com/watch?v=Utq0aDEp084,Utq0aDEp084,"{'positive': 98, 'neutral': 117, 'negative': 35}",0.7368421052631579,R,Comedy,2014,184000.0
wild,https://www.youtube.com/watch?v=xOPl8gKdmYE,xOPl8gKdmYE,"{'positive': 43, 'neutral': 34, 'negative': 17}",0.7166666666666667,R,Adventure,2014,123000.0
foxcatcher,https://www.youtube.com/watch?v=8361stZ8n0w,8361stZ8n0w,"{'positive': 106, 'neutral': 86, 'negative': 58}",0.6463414634146342,R,Biography,2014,137000.0
the guest,https://www.youtube.com/watch?v=y0E2Qh6wLS4,y0E2Qh6wLS4,"{'positive': 112, 'neutral': 82, 'negative': 56}",0.6666666666666666,R,Action,2014,95000.0
teenage mutant ninja turtles,https://www.youtube.com/watch?v=IHvzw4Ibuho,IHvzw4Ibuho,"{'positive': 96, 'neutral': 103, 'negative': 51}",0.6530612244897959,PG,Action,1990,88000.0
robocop,https://www.youtube.com/watch?v=IqvRDhW-XVA,IqvRDhW-XVA,"{'positive': 72, 'neutral': 107, 'negative': 12}",0.8571428571428571,R,Action,1987,240000.0
22 jump street,https://www.youtube.com/watch?v=qP755JkDxyM,qP755JkDxyM,"{'positive': 108, 'neutral': 106, 'negative': 36}",0.75,R,Action,2014,354000.0
dawn of the planet of the apes,https://www.youtube.com/watch?v=DpSaTrW4leg,DpSaTrW4leg,"{'positive': 66, 'neutral': 161, 'negative': 23}",0.7415730337078652,PG-13,Action,2014,419000.0
sin city a dame to kill for,https://www.youtube.com/watch?v=nqRRF5y94uE,nqRRF5y94uE,"{'positive': 98, 'neutral': 76, 'negative': 76}",0.5632183908045977,R,Action,2014,155000.0
brick mansions,https://www.youtube.com/watch?v=WwkUQrIBLCY,WwkUQrIBLCY,"{'positive': 72, 'neutral': 118, 'negative': 59}",0.549618320610687,PG-13,Action,2014,41000.0
vampire academy,https://www.youtube.com/watch?v=Gw_xrllOGu0,Gw_xrllOGu0,"{'positive': 112, 'neutral': 66, 'negative': 72}",0.6086956521739131,PG-13,Action,2014,53000.0
the monuments men,https://www.youtube.com/watch?v=SziPDANik18,SziPDANik18,"{'positive': 13, 'neutral': 17, 'negative': 7}",0.65,PG-13,Comedy,2014,127000.0
honeymoon,https://www.youtube.com/watch?v=D5gZITLI7EE,D5gZITLI7EE,"{'positive': 2, 'neutral': 2, 'negative': 2}",0.5,R,Drama,2014,25000.0
dumb and dumber to,https://www.youtube.com/watch?v=dmNddThxi4c,dmNddThxi4c,"{'positive': 95, 'neutral': 98, 'negative': 57}",0.625,PG-13,Comedy,2014,131000.0
before we go,https://www.youtube.com/watch?v=vNzaiGzPoUg,vNzaiGzPoUg,"{'positive': 133, 'neutral': 89, 'negative': 28}",0.8260869565217391,PG-13,Comedy,2014,54000.0
how to train your dragon 2,https://www.youtube.com/watch?v=Z9a4PvzlqoQ,Z9a4PvzlqoQ,"{'positive': 86, 'neutral': 121, 'negative': 43}",0.6666666666666666,PG,Animation,2014,313000.0
noah,https://www.youtube.com/watch?v=fdu10cX3pWA,fdu10cX3pWA,"{'positive': 100, 'neutral': 106, 'negative': 44}",0.6944444444444444,PG-13,Action,2014,246000.0
a walk among the tombstones,https://www.youtube.com/watch?v=aTKBowDjMQg,aTKBowDjMQg,"{'positive': 77, 'neutral': 61, 'negative': 53}",0.5923076923076923,R,Action,2014,115000.0
need for speed,https://www.youtube.com/watch?v=u3wtVI-aJuw,u3wtVI-aJuw,"{'positive': 85, 'neutral': 127, 'negative': 38}",0.6910569105691057,PG-13,Action,2014,165000.0
seventh son,https://www.youtube.com/watch?v=TXiNkOjM7oM,TXiNkOjM7oM,"{'positive': 93, 'neutral': 85, 'negative': 73}",0.5602409638554217,PG-13,Action,2014,74000.0
exodus gods and kings,https://www.youtube.com/watch?v=t-8YsulfxVI,t-8YsulfxVI,"{'positive': 91, 'neutral': 118, 'negative': 41}",0.6893939393939394,PG-13,Action,2014,162000.0
a million ways to die in the west,https://www.youtube.com/watch?v=gVfvGKol8Ns,gVfvGKol8Ns,"{'positive': 114, 'neutral': 91, 'negative': 46}",0.7125,R,Comedy,2014,181000.0
the best of me,https://www.youtube.com/watch?v=cQszhfoP_WI,cQszhfoP_WI,"{'positive': 100, 'neutral': 81, 'negative': 69}",0.591715976331361,PG-13,Drama,2014,68000.0
demolition,https://www.youtube.com/watch?v=3UnSXelOJo0,3UnSXelOJo0,"{'positive': 121, 'neutral': 82, 'negative': 47}",0.7202380952380952,R,Comedy,2015,93000.0
daddys home,https://www.youtube.com/watch?v=arhMMJx7tCU,arhMMJx7tCU,"{'positive': 94, 'neutral': 69, 'negative': 41}",0.6962962962962963,PG-13,Comedy,2015,112000.0
mr right,https://www.youtube.com/watch?v=2TatqilQ8rI,2TatqilQ8rI,"{'positive': 148, 'neutral': 64, 'negative': 38}",0.7956989247311828,R,Action,2015,52000.0
magic mike xxl,https://www.youtube.com/watch?v=oLoyU3xYwbs,oLoyU3xYwbs,"{'positive': 65, 'neutral': 143, 'negative': 42}",0.6074766355140186,R,Comedy,2015,53000.0
the duff,https://www.youtube.com/watch?v=ci7eKlNRiuw,ci7eKlNRiuw,"{'positive': 114, 'neutral': 97, 'negative': 39}",0.7450980392156863,PG-13,Comedy,2015,87000.0
trumbo,https://www.youtube.com/watch?v=n0dZ_2ICpJE,n0dZ_2ICpJE,"{'positive': 106, 'neutral': 94, 'negative': 51}",0.6751592356687898,R,Biography,2015,78000.0
knight of cups,https://www.youtube.com/watch?v=SI2j1FHCjtM,SI2j1FHCjtM,"{'positive': 125, 'neutral': 49, 'negative': 76}",0.6218905472636815,R,Drama,2015,26000.0
the stanford prison experiment,https://www.youtube.com/watch?v=7LviGTHud5w,7LviGTHud5w,"{'positive': 88, 'neutral': 82, 'negative': 80}",0.5238095238095238,R,Biography,2015,40000.0
the longest ride,https://www.youtube.com/watch?v=FUS_Q7FsfqU,FUS_Q7FsfqU,"{'positive': 140, 'neutral': 92, 'negative': 18}",0.8860759493670886,PG-13,Drama,2015,79000.0
victor frankenstein,https://www.youtube.com/watch?v=7pxZxY_Siyc,7pxZxY_Siyc,"{'positive': 105, 'neutral': 110, 'negative': 35}",0.75,PG-13,Drama,2015,54000.0
insidious chapter 3,https://www.youtube.com/watch?v=3HxEXnVSr1w,3HxEXnVSr1w,"{'positive': 70, 'neutral': 111, 'negative': 69}",0.5035971223021583,PG-13,Horror,2015,97000.0
goosebumps,https://www.youtube.com/watch?v=7Cn716jv61s,7Cn716jv61s,"{'positive': 94, 'neutral': 119, 'negative': 37}",0.7175572519083969,PG,Adventure,2015,83000.0
aloha,https://www.youtube.com/watch?v=O3mf_ewjc7s,O3mf_ewjc7s,"{'positive': 106, 'neutral': 84, 'negative': 60}",0.6385542168674698,PG-13,Comedy,2015,64000.0
a bigger splash,https://www.youtube.com/watch?v=eBpvKfMWB-o,eBpvKfMWB-o,"{'positive': 18, 'neutral': 13, 'negative': 5}",0.782608695652174,R,Drama,2015,28000.0
the wedding ringer,https://www.youtube.com/watch?v=R3TeI9jPPuA,R3TeI9jPPuA,"{'positive': 108, 'neutral': 85, 'negative': 55}",0.6625766871165644,R,Comedy,2015,72000.0
sisters,https://www.youtube.com/watch?v=vRnhEjP3R-c,vRnhEjP3R-c,"{'positive': 117, 'neutral': 95, 'negative': 38}",0.7548387096774194,R,Comedy,2015,64000.0
secret in their eyes,https://www.youtube.com/watch?v=TD_IlSSFVX4,TD_IlSSFVX4,"{'positive': 73, 'neutral': 49, 'negative': 24}",0.7525773195876289,PG-13,Crime,2015,46000.0
irrational man,https://www.youtube.com/watch?v=5Wf-ouBdYY8,5Wf-ouBdYY8,"{'positive': 18, 'neutral': 6, 'negative': 6}",0.75,R,Comedy,2015,60000.0
wild card,https://www.youtube.com/watch?v=XKW-9ORTvC4,XKW-9ORTvC4,"{'positive': 124, 'neutral': 87, 'negative': 29}",0.8104575163398693,R,Action,2015,53000.0
paper towns,https://www.youtube.com/watch?v=rFGiHm5WMLk,rFGiHm5WMLk,"{'positive': 123, 'neutral': 95, 'negative': 32}",0.7935483870967742,PG-13,Adventure,2015,98000.0
the lady in the van,https://www.youtube.com/watch?v=OA8tMziteZM,OA8tMziteZM,"{'positive': 144, 'neutral': 78, 'negative': 28}",0.8372093023255814,PG-13,Biography,2015,27000.0
child 44,https://www.youtube.com/watch?v=Uia6y9SRsj4,Uia6y9SRsj4,"{'positive': 104, 'neutral': 79, 'negative': 67}",0.6081871345029239,R,Crime,2015,68000.0
the wave,https://www.youtube.com/watch?v=QPIOV-tCaEU,QPIOV-tCaEU,"{'positive': 87, 'neutral': 101, 'negative': 63}",0.58,R,Action,2015,35000.0
a man called ove,https://www.youtube.com/watch?v=dPoaN2XROk8,dPoaN2XROk8,"{'positive': 70, 'neutral': 32, 'negative': 10}",0.875,PG-13,Comedy,2015,50000.0
beasts of no nation,https://www.youtube.com/watch?v=2xb9Ty-1frw,2xb9Ty-1frw,"{'positive': 95, 'neutral': 99, 'negative': 56}",0.6291390728476821,TV-MA,Drama,2015,76000.0
me and earl and the dying girl,https://www.youtube.com/watch?v=2qfmAllbYC8,2qfmAllbYC8,"{'positive': 127, 'neutral': 64, 'negative': 59}",0.6827956989247311,PG-13,Comedy,2015,126000.0
sleeping with other people,https://www.youtube.com/watch?v=RG3Q2ua5izw,RG3Q2ua5izw,"{'positive': 121, 'neutral': 74, 'negative': 54}",0.6914285714285714,R,Comedy,2015,42000.0
concussion,https://www.youtube.com/watch?v=Io6hPdC41RM,Io6hPdC41RM,"{'positive': 109, 'neutral': 89, 'negative': 52}",0.6770186335403726,PG-13,Biography,2015,89000.0
the diary of a teenage girl,https://www.youtube.com/watch?v=G2M9kqb5wVw,G2M9kqb5wVw,"{'positive': 18, 'neutral': 30, 'negative': 4}",0.8181818181818182,R,Comedy,2015,30000.0
the walk,https://www.youtube.com/watch?v=GR1EmTKAWIw,GR1EmTKAWIw,"{'positive': 109, 'neutral': 87, 'negative': 54}",0.6687116564417178,PG,Action,2015,123000.0
tangerine,https://www.youtube.com/watch?v=ALSwWTb88ZU,ALSwWTb88ZU,"{'positive': 122, 'neutral': 89, 'negative': 39}",0.7577639751552795,R,Comedy,2015,28000.0
a walk in the woods,https://www.youtube.com/watch?v=cOF2LIAp9bw,cOF2LIAp9bw,"{'positive': 135, 'neutral': 75, 'negative': 40}",0.7714285714285715,R,Adventure,2015,26000.0
sinister 2,https://www.youtube.com/watch?v=fChx_YZUAR0,fChx_YZUAR0,"{'positive': 86, 'neutral': 85, 'negative': 79}",0.5212121212121212,R,Horror,2015,50000.0
summertime,https://www.youtube.com/watch?v=qDFDZE_9Mcw,qDFDZE_9Mcw,"{'positive': 110, 'neutral': 105, 'negative': 35}",0.7586206896551724,Not Rated,Drama,2015,4500.0
anomalisa,https://www.youtube.com/watch?v=WQkHA3fHk_0,WQkHA3fHk_0,"{'positive': 103, 'neutral': 80, 'negative': 67}",0.6058823529411764,R,Animation,2015,68000.0
the blackcoats daughter,https://www.youtube.com/watch?v=pRc_-iK3RVE,pRc_-iK3RVE,"{'positive': 98, 'neutral': 46, 'negative': 106}",0.4803921568627451,R,Horror,2015,20000.0
mississippi grind,https://www.youtube.com/watch?v=7p1MNB6TNQU,7p1MNB6TNQU,"{'positive': 21, 'neutral': 11, 'negative': 3}",0.875,R,Comedy,2015,22000.0
attack on titan part 1,https://www.youtube.com/watch?v=Cy87ndZWGJs,Cy87ndZWGJs,"{'positive': 47, 'neutral': 148, 'negative': 55}",0.4607843137254901,Not Rated,Action,2015,13000.0
woman in gold,https://www.youtube.com/watch?v=wu9JeTX6Sdw,wu9JeTX6Sdw,"{'positive': 61, 'neutral': 63, 'negative': 29}",0.6777777777777778,PG-13,Biography,2015,56000.0
eddie the eagle,https://www.youtube.com/watch?v=hyzQjVUmIxk,hyzQjVUmIxk,"{'positive': 138, 'neutral': 89, 'negative': 23}",0.8571428571428571,PG-13,Biography,2015,88000.0
eye in the sky,https://www.youtube.com/watch?v=hOqeoj669xg,hOqeoj669xg,"{'positive': 67, 'neutral': 82, 'negative': 101}",0.3988095238095238,R,Action,2015,81000.0
the second best exotic marigold hotel,https://www.youtube.com/watch?v=3REYWGRmLnQ,3REYWGRmLnQ,"{'positive': 141, 'neutral': 72, 'negative': 27}",0.8392857142857143,PG,Comedy,2015,32000.0
tumbledown,https://www.youtube.com/watch?v=haVs8nSq6ZY,haVs8nSq6ZY,"{'positive': 111, 'neutral': 75, 'negative': 38}",0.7449664429530202,R,Comedy,2015,6800.0
poltergeist,https://www.youtube.com/watch?v=9eZgEKjYJqA,9eZgEKjYJqA,"{'positive': 87, 'neutral': 97, 'negative': 66}",0.5686274509803921,PG,Horror,1982,148000.0
the meddler,https://www.youtube.com/watch?v=Y2KtQz2bhLg,Y2KtQz2bhLg,"{'positive': 3, 'neutral': 1, 'negative': 0}",1.0,PG-13,Comedy,2015,12000.0
we are your friends,https://www.youtube.com/watch?v=gZzAeYWXFpk,gZzAeYWXFpk,"{'positive': 110, 'neutral': 107, 'negative': 33}",0.7692307692307693,R,Drama,2015,37000.0
into the forest,https://www.youtube.com/watch?v=_TRSvK-Omwc,_TRSvK-Omwc,"{'positive': 92, 'neutral': 52, 'negative': 106}",0.4646464646464646,R,Drama,2015,20000.0
grandma,https://www.youtube.com/watch?v=I0hJ7NHDglU,I0hJ7NHDglU,"{'positive': 99, 'neutral': 53, 'negative': 41}",0.7071428571428572,R,Comedy,2015,15000.0
bajirao mastani,https://www.youtube.com/watch?v=eHOc-4D7MjY,eHOc-4D7MjY,"{'positive': 117, 'neutral': 123, 'negative': 10}",0.9212598425196852,Not Rated,Action,2015,32000.0
by the sea,https://www.youtube.com/watch?v=y08gxV5tHUQ,y08gxV5tHUQ,"{'positive': 51, 'neutral': 39, 'negative': 46}",0.5257731958762887,R,Drama,2015,19000.0
mortdecai,https://www.youtube.com/watch?v=Fi7SXfdfGtw,Fi7SXfdfGtw,"{'positive': 54, 'neutral': 33, 'negative': 16}",0.7714285714285715,R,Action,2015,69000.0
ill see you in my dreams,https://www.youtube.com/watch?v=F1VbBOTXzfI,F1VbBOTXzfI,"{'positive': 45, 'neutral': 25, 'negative': 9}",0.8333333333333334,PG-13,Comedy,2015,7100.0
maggie,https://www.youtube.com/watch?v=AQ5Vz8qE8R8,AQ5Vz8qE8R8,"{'positive': 87, 'neutral': 108, 'negative': 55}",0.6126760563380281,PG-13,Drama,2015,43000.0
project almanac,https://www.youtube.com/watch?v=TGuLpPldJZA,TGuLpPldJZA,"{'positive': 22, 'neutral': 26, 'negative': 6}",0.7857142857142857,PG-13,Drama,2015,77000.0
regression,https://www.youtube.com/watch?v=-pBwIsVGaL4,-pBwIsVGaL4,"{'positive': 77, 'neutral': 113, 'negative': 60}",0.5620437956204379,R,Crime,2015,38000.0
true story,https://www.youtube.com/watch?v=MpaJIjlwgAM,MpaJIjlwgAM,"{'positive': 41, 'neutral': 41, 'negative': 32}",0.5616438356164384,R,Biography,2015,65000.0
the man who knew infinity,https://www.youtube.com/watch?v=oXGm9Vlfx4w,oXGm9Vlfx4w,"{'positive': 99, 'neutral': 115, 'negative': 36}",0.7333333333333333,PG-13,Biography,2015,53000.0
the transporter refueled,https://www.youtube.com/watch?v=sU5lEfAkOGM,sU5lEfAkOGM,"{'positive': 79, 'neutral': 94, 'negative': 77}",0.5064102564102564,PG-13,Action,2015,40000.0
z for zachariah,https://www.youtube.com/watch?v=V4I8i1hNKKY,V4I8i1hNKKY,"{'positive': 8, 'neutral': 22, 'negative': 2}",0.8,PG-13,Drama,2015,29000.0
equals,https://www.youtube.com/watch?v=_RTN3HnQV3c,_RTN3HnQV3c,"{'positive': 76, 'neutral': 149, 'negative': 24}",0.76,PG-13,Drama,2015,29000.0
dope,https://www.youtube.com/watch?v=3ViVPRWRRmk,3ViVPRWRRmk,"{'positive': 107, 'neutral': 111, 'negative': 32}",0.7697841726618705,R,Adventure,2015,82000.0
land of mine,https://www.youtube.com/watch?v=4Kao3t0NBMU,4Kao3t0NBMU,"{'positive': 78, 'neutral': 96, 'negative': 76}",0.5064935064935064,R,Drama,2015,38000.0
hot pursuit,https://www.youtube.com/watch?v=6qBRBS8pL-w,6qBRBS8pL-w,"{'positive': 67, 'neutral': 55, 'negative': 15}",0.8170731707317073,PG-13,Comedy,1987,3500.0
krampus,https://www.youtube.com/watch?v=h6cVyoMH4QE,h6cVyoMH4QE,"{'positive': 91, 'neutral': 97, 'negative': 62}",0.5947712418300654,PG-13,Comedy,2015,66000.0
bajrangi bhaijaan,https://www.youtube.com/watch?v=4nwAra0mz_Q,4nwAra0mz_Q,"{'positive': 109, 'neutral': 134, 'negative': 7}",0.9396551724137931,Not Rated,Action,2015,79000.0
the lure,https://www.youtube.com/watch?v=WgWe9QVqrl0,WgWe9QVqrl0,"{'positive': 64, 'neutral': 77, 'negative': 35}",0.6464646464646465,Not Rated,Drama,2015,7200.0
the gunman,https://www.youtube.com/watch?v=Ug9xufczPVE,Ug9xufczPVE,"{'positive': 116, 'neutral': 73, 'negative': 60}",0.6590909090909091,R,Action,2015,40000.0
the night before,https://www.youtube.com/watch?v=kOBdxkhJvHQ,kOBdxkhJvHQ,"{'positive': 97, 'neutral': 118, 'negative': 35}",0.7348484848484849,R,Comedy,2015,68000.0
90 minutes in heaven,https://www.youtube.com/watch?v=r2evZhYgPTM,r2evZhYgPTM,"{'positive': 104, 'neutral': 59, 'negative': 87}",0.5445026178010471,PG-13,Drama,2015,3500.0
tale of tales,https://www.youtube.com/watch?v=UvkgHrzodTY,UvkgHrzodTY,"{'positive': 97, 'neutral': 91, 'negative': 62}",0.610062893081761,R,Drama,2015,27000.0
ip man 3,https://www.youtube.com/watch?v=jckXscMwIOI,jckXscMwIOI,"{'positive': 72, 'neutral': 129, 'negative': 49}",0.5950413223140496,PG-13,Action,2015,51000.0
mcfarland usa,https://www.youtube.com/watch?v=j-VAOlHGE6Q,j-VAOlHGE6Q,"{'positive': 128, 'neutral': 76, 'negative': 43}",0.7485380116959064,PG,Biography,2015,36000.0
rock the kasbah,https://www.youtube.com/watch?v=jtvcb5N_kek,jtvcb5N_kek,"{'positive': 107, 'neutral': 78, 'negative': 65}",0.622093023255814,R,Comedy,2015,11000.0
the sea of trees,https://www.youtube.com/watch?v=PQvC9V1eLsE,PQvC9V1eLsE,"{'positive': 106, 'neutral': 79, 'negative': 65}",0.6198830409356725,PG-13,Drama,2015,15000.0
the lazarus effect,https://www.youtube.com/watch?v=1Ks6JqLzVTA,1Ks6JqLzVTA,"{'positive': 85, 'neutral': 86, 'negative': 79}",0.5182926829268293,PG-13,Horror,2015,42000.0
love the coopers,https://www.youtube.com/watch?v=4kcnBmwrXGY,4kcnBmwrXGY,"{'positive': 5, 'neutral': 8, 'negative': 1}",0.8333333333333334,PG-13,Comedy,2015,22000.0
the 33,https://www.youtube.com/watch?v=hOoIBOYqHyw,hOoIBOYqHyw,"{'positive': 77, 'neutral': 125, 'negative': 48}",0.616,PG-13,Biography,2015,37000.0
the little prince,https://www.youtube.com/watch?v=ihi491RQo5A,ihi491RQo5A,"{'positive': 117, 'neutral': 83, 'negative': 50}",0.7005988023952096,PG,Animation,2015,58000.0
louder than bombs,https://www.youtube.com/watch?v=4I1l_J9QuVk,4I1l_J9QuVk,"{'positive': 91, 'neutral': 115, 'negative': 45}",0.6691176470588235,R,Drama,2015,12000.0
the gallows,https://www.youtube.com/watch?v=_QM2f5VksNU,_QM2f5VksNU,"{'positive': 73, 'neutral': 83, 'negative': 91}",0.4451219512195122,R,Horror,2015,20000.0
the ones below,https://www.youtube.com/watch?v=mkbT3WoPSzc,mkbT3WoPSzc,"{'positive': 69, 'neutral': 69, 'negative': 59}",0.5390625,R,Drama,2015,9700.0
southbound,https://www.youtube.com/watch?v=skNeUjtjD6Y,skNeUjtjD6Y,"{'positive': 100, 'neutral': 53, 'negative': 96}",0.5102040816326531,R,Horror,2015,17000.0
men chicken,https://www.youtube.com/watch?v=v8DqgXTWtGQ,v8DqgXTWtGQ,"{'positive': 7, 'neutral': 3, 'negative': 5}",0.5833333333333334,Not Rated,Comedy,2015,11000.0
hyena road,https://www.youtube.com/watch?v=b8VzcYpgbGs,b8VzcYpgbGs,"{'positive': 86, 'neutral': 87, 'negative': 65}",0.5695364238410596,R,Action,2015,7300.0
slow west,https://www.youtube.com/watch?v=pFfsTsdJfF8,pFfsTsdJfF8,"{'positive': 124, 'neutral': 85, 'negative': 41}",0.7515151515151515,R,Action,2015,44000.0
the end of the tour,https://www.youtube.com/watch?v=9Jl6qBNfQC4,9Jl6qBNfQC4,"{'positive': 5, 'neutral': 3, 'negative': 3}",0.625,R,Biography,2015,29000.0
cop car,https://www.youtube.com/watch?v=MBK_9GlVlc0,MBK_9GlVlc0,"{'positive': 26, 'neutral': 34, 'negative': 21}",0.5531914893617021,R,Crime,2015,31000.0
jem and the holograms,https://www.youtube.com/watch?v=yaPgK073xEg,yaPgK073xEg,"{'positive': 82, 'neutral': 92, 'negative': 77}",0.5157232704402516,PG,Adventure,2015,7500.0
cemetery of splendor,https://www.youtube.com/watch?v=lnBu0wgl5ZI,lnBu0wgl5ZI,"{'positive': 4, 'neutral': 6, 'negative': 1}",0.8,Unrated,Drama,2015,4400.0
captive,https://www.youtube.com/watch?v=PVG1q4YXxSE,PVG1q4YXxSE,"{'positive': 0, 'neutral': 1, 'negative': 0}",0.0,PG-13,Action,2015,6500.0
our brand is crisis,https://www.youtube.com/watch?v=BLZo_ILZhfk,BLZo_ILZhfk,"{'positive': 97, 'neutral': 95, 'negative': 58}",0.6258064516129033,R,Comedy,2015,21000.0
unfinished business,https://www.youtube.com/watch?v=8yb9Dn2mnMg,8yb9Dn2mnMg,"{'positive': 123, 'neutral': 87, 'negative': 40}",0.754601226993865,R,Comedy,2015,33000.0
hot tub time machine 2,https://www.youtube.com/watch?v=BNJ-UxlKXGY,BNJ-UxlKXGY,"{'positive': 101, 'neutral': 86, 'negative': 63}",0.6158536585365854,R,Comedy,2015,38000.0
ricki and the flash,https://www.youtube.com/watch?v=x8PVK6Hky2A,x8PVK6Hky2A,"{'positive': 111, 'neutral': 82, 'negative': 54}",0.6727272727272727,PG-13,Comedy,2015,23000.0
mr holmes,https://www.youtube.com/watch?v=0G1lIBgk4PA,0G1lIBgk4PA,"{'positive': 112, 'neutral': 101, 'negative': 37}",0.7516778523489933,PG,Drama,2015,62000.0
